scei;nom;etat;total_oral;total_points;moyenne_generale;rang_classe
20269;ALLARD;6;;;;
30114;PIRES;6;;;;
116579;BLIN;6;;;;
112313;BESNARD;6;;;;
81171;DE SOUSA;6;;;;
109374;FOUQUET;6;;;;
21154;LECLERCQ;6;;;;
1953;LEBRETON;6;;;;
47062;GREGOIRE;6;;;;
21264;DUFOUR;6;;;;
95191;LELIEVRE;6;;;;
60810;ALLAIN;6;;;;
14443;LEFORT;6;;;;
113170;LOISEAU;6;;;;
64624;LOUIS;6;;;;
55887;BERGER;6;;;;
101527;HERVE;6;;;;
17930;BRUNEL;6;;;;
106144;SAUVAGE;6;;;;
77534;JACQUES;6;;;;
108536;REY;6;;;;
117279;BRUNET;6;;;;
19727;DAVID;6;;;;
25855;PERRET;6;;;;
33954;GAILLARD;6;;;;
19857;MAURICE;6;;;;
17058;ANTOINE;6;;;;
36157;RENAULT;6;;;;
99762;PARENT;6;;;;
36388;CARLIER;6;;;;
33340;DA SILVA;6;;;;
46635;ROUSSEAU;6;;;;
119739;POIRIER;6;;;;
99951;DA SILVA;6;;;;
2937;NEVEU;6;;;;
64950;SAUVAGE;6;;;;
117917;DUHAMEL;6;;;;
95291;BENARD;6;;;;
24135;ROBERT;6;;;;
26125;BRUNEAU;6;;;;
32115;REMY;6;;;;
70975;NORMAND;6;;;;
16996;PONS;6;;;;
105960;SIMON;6;;;;
18106;RENAUD;6;;;;
109063;HOARAU;6;;;;
14902;LEBLANC;6;;;;
12733;DUPUY;6;;;;
49662;GONCALVES;6;;;;
20004;THOMAS;6;;;;
8842;GROS;6;;;;
82781;GUERIN;6;;;;
118605;PAUL;6;;;;
77181;LEMAITRE;6;;;;
64255;ALBERT;6;;;;
3378;PERRET;6;;;;
12094;VALLEE;6;;;;
70440;COLLET;6;;;;
103246;DESCHAMPS;6;;;;
37189;BIGOT;6;;;;
84332;PIRES;6;;;;
96319;ROUSSEL;6;;;;
117832;SALMON;6;;;;
55217;FISCHER;6;;;;
13420;MERCIER;6;;;;
86509;RIVIERE;6;;;;
474;BERTHELOT;6;;;;
8606;LAPORTE;6;;;;
70599;GIMENEZ;6;;;;
32168;GAILLARD;6;;;;
90156;DUMAS;6;;;;
2780;ROUX;6;;;;
23000;POTTIER;6;;;;
32987;COHEN;6;;;;
13960;MARTINEZ;6;;;;
172;NAVARRO;6;;;;
4281;BLIN;6;;;;
52623;MARTINS;6;;;;
12208;GAILLARD;6;;;;
119261;FERNANDEZ;6;;;;
76001;CLEMENT;6;;;;
58329;MAILLET;6;;;;
60896;ROCHE;6;;;;
119813;LOMBARD;6;;;;
22115;KLEIN;6;;;;
66365;GAILLARD;6;;;;
77461;BOUTIN;6;;;;
70904;MARCHAL;6;;;;
33253;COUSIN;6;;;;
11128;WEBER;6;;;;
76982;MOREAU;6;;;;
62575;THOMAS;6;;;;
96390;COLIN;6;;;;
107554;RICHARD;6;;;;
62294;ALEXANDRE;6;;;;
28266;TEIXEIRA;6;;;;
105655;COSTA;6;;;;
119274;LEFORT;6;;;;
30085;BARBE;6;;;;
44377;ROUSSEL;6;;;;
101938;HUBERT;6;;;;
9000;LOISEAU;6;;;;
7075;MARTY;6;;;;
20202;DA SILVA;6;;;;
29038;MARIN;6;;;;
97758;COULON;6;;;;
112916;NEVEU;6;;;;
35591;RAYNAUD;6;;;;
99341;BARBIER;6;;;;
28878;LACOMBE;6;;;;
33993;EVRARD;6;;;;
18801;MORENO;6;;;;
24806;PETITJEAN;6;;;;
116687;GUYON;6;;;;
16835;DUHAMEL;6;;;;
29639;RENARD;6;;;;
57633;PRUVOST;6;;;;
71650;GAY;6;;;;
33901;BESSON;6;;;;
77642;CHARRIER;6;;;;
38433;CHAUVEAU;6;;;;
50118;JULIEN;6;;;;
46715;FERNANDES;6;;;;
53499;HUBERT;6;;;;
14988;GUIBERT;6;;;;
63473;GRONDIN;6;;;;
31151;MILLET;6;;;;
56941;BRUNEL;6;;;;
41360;GAILLARD;6;;;;
114736;DIJOUX;6;;;;
14598;LOISEAU;6;;;;
22479;POULAIN;6;;;;
5208;ALEXANDRE;6;;;;
81866;FERRAND;6;;;;
21682;FERREIRA;6;;;;
31301;CHEVALIER;6;;;;
62869;DUPUIS;6;;;;
1527;COURTOIS;6;;;;
22278;GUICHARD;6;;;;
19469;LAURENT;6;;;;
85893;BRETON;6;;;;
106848;GAUTHIER;6;;;;
51788;TURPIN;6;;;;
34295;LECONTE;6;;;;
64777;NAVARRO;6;;;;
